,Unnamed: 0.1,Unnamed: 0,id,region,country,area,latitude,longitude,site_name,basin,formation,unit_designation,type,storage_unit_type,discovery_status,age,publication,project_history,development_plan,containment_summary,assessment_notes,simulation_model,year_of_publication,date_of_assessment,author,site_area_km2,depth,thickness_m,ntg,porosity,permeability_md,brine_salinity,co2_density,well_count,well_density,single_well_discovery_area,pressure_psig,source_of_storage_efficiency_factor,storage_efficiency,pore_compressibility,frac_pressure,pre_injection_pressure,source_of_analogue,assessment,stored_low,stored_mid,stored_high,on_injection_low,on_injection_mid,on_injection_high,approved_for_development_low,approved_for_development_mid,approved_for_development_high,justified_for_development_low,justified_for_development_mid,justified_for_development_high,development_pending_low,development_pending_mid,development_pending_high,development_on_hold_low,development_on_hold_mid,development_on_hold_high,development_not_viable_low,development_not_viable_mid,development_not_viable_high,development_unclarified_low,development_unclarified_mid,development_unclarified_high,inaccessible_subcommercial_low,inaccessible_subcommercial_mid,inaccessible_subcommercial_high,prospect_low,prospect_mid,prospect_high,lead_low,lead_mid,lead_high,sequence_play_low,sequence_play_mid,sequence_play_high,basin_play_low,basin_play_mid,basin_play_high,undiscovered_inaccessible_low,undiscovered_inaccessible_mid,undiscovered_inaccessible_high,total_low,total_mid,total_high,sum_low,sum_mid,sum_high,flowtest,rocktype,project_spec,p50_pore_volume_mmcum,prop_considered_discovered
856,856,856,10857,Europe,GBR,North Sea,53.33388888888889,2.581111111111111,Indefatigable,Southern North Sea - Anglo-Dutch,Rotliegendes,Gasfield closed by 2030,Petroleum,Structural/Stratigraphic Trap,Discovered,Permian - Cisuralian,"UK Government, 2014, Carbon Capture Readiness – CO2 storage site: Galleon Gas Field, https://www.gov.uk/government/publications/carbon-capture-readiness-co2-storage-site-galleon-gas-field (accessed 18/01/23)","There is no project specified, however this site sits in licence block CS027 awarded to Shell and partner Exxon on 01/09/23","None available but it was stated that a  potential user is potential user is Sutton Bridge B CCGT, Eggborough CCGT",None available,"Theis site was assessed by the UK government for Storage readiness in 2014. Estimated total CO2 storage capacity (tonnes): 357,000,000. Potential capacity identified in CCR reports (tonnes):131,000,000-223,000,000, “Remaining” CO2 storage capacity (tonnes): 3,000,000",,2014,Cycle 4,KE,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,357.0,No,Clastic,NO,,1.0
857,857,857,10858,Europe,GBR,North Sea,53.53888888888888,1.1047222222222224,Pickerill,Southern North Sea - Anglo-Dutch,Leman Sandstone,Oilfield closed by 2030,Petroleum,Structural/Stratigraphic Trap,Discovered,Permian - Lopingian,"de Jonge-Anderson, I., Underhill, JR., 2022, Use of Subsurface Geology in Assessing the Optimal Co-Location of CO2 Storage and Wind Energy Sites, Earth Science, Systems and Society, 2:10055","No project to date. Authors do site potential with adjacent satellite fields could provide up to 60Mt capacity. Malory 14 Mt, Galahad 12.4 Mt, Mordred 1.6 Mt.",No project planned however any development plan could be challenged by the planned development of an offshore wind farm. Windfarm infrastructure  would restrict where new CO2 injection wells might be drilled and also affect and MMV strategy.,Leman Sandstone Formation is a mixed aeolian/fluvial succession with variable thickness (25 m–80 m) which is sealed by l Zechstein Group evaporites. The structure is defined to the south by a WNW-ESE-striking faults and in the by mostly dip closure. NW-SE-striking faults transect the field and segment the structure into several compartments. The Pickerill field has quite varying reservoir quality with the best reservoir quality found in the south-west.,"Storage volumes and site properties taken from source document which used a simulation to calculate volumes based on injecting 3-5 Mt per well. The site is compartmentalised: 16 MtCO2 within the Central compartment, 10 MtCO2 within the West compartment and 6 MtCO2 within the East compartment. The full amount for the site is given against the SRMS for mid case.  ",,2022,Cycle 4,KE,0.0,2600,0,0.95,13,1,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32000000.0,0.0,No,Clastic,NO,,1.0
858,858,858,10859,Europe,GBR,North Sea,53.59944444444445,0.7944444444444444,Amethyst,Southern North Sea - Anglo-Dutch,Leman Sandstone,Gasfield closed by 2030,Petroleum,Structural/Stratigraphic Trap,Discovered,Permian - Lopingian,"Energy Technologies Institute (ETI). 2016. “D04: Initial Screening & Down-Select, 10113ETIS-Rep-03-2.0",Amethyst is situated in license block CS017 which was awarded to Perenco on 01/8/23. The project planned is names Orion which aims to help decarbonise the Humber area> existing pipelines are planned to be reused.,"The project encompasses both the decommissioned Amethyst field and currently producing West Sole field, utilising depleted gas reservoirs, in which to permanently store captured CO2 within geological formations. Initial injection capacity of 1 Mpta rising to 6 Mtpa with injection commencing 2031 of 30 years. ",None available,The Orion project  is both the Amethyst and West Sole fields. Storage is volumetric and taken from the source document. Revised volumes likely in the future when as FEED and appraisal begin on the site. Initial capacity of 1 Mt and injection for 30 years is provided in the  source. This volume of 30 Mt is  placed as development pending. The full resource for Orion is cited as 126 Mt. The West Sole field has a reported capacity of 78Mt and hence the remaining volumes(126 - 78 - 30) = 17 Mt is addded to Amethyst as development unclarified dlack of development plan for those volumes yet.,,2016,Cycle 4,KE,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.0,0.0,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50000000.0,0.0,No,Clastic,NO,,1.0
859,859,859,10860,Europe,GBR,North Sea,61.63138888888889,1.3119444444444446,Magnus,Northern North Sea,Magnus Sandstone,Oilfield closed by 2030,Petroleum,Structural/Stratigraphic Trap,Discovered,Late Jurasic,"EnQuest, EnQuest Annual Report 2023, https://www.enquest.com/fileadmin/content/Annual_Reports/Annual_Reports_2023/41076_EnQuest_AR22_SR_spreads.pdf (accessed 18/01/23)","There is no project announced yet, however this site is in the licence block CS013 awarded to EnQuest on 1/08/23.", EnQuest plans to have CO2 shipped to Sullom Voe Terminal in liquid form and then  transported via the existing East of Shetland pipeline for injection and permanent storage offshore.,None Available,There is limited literature to define how much these fields can store. Enquest plan to inject 10Mpta and ultimately store more than 1 billion tonnes according to press released. The company state that studies have suggested storage in excess of 500 MT although these are not available. For this assessment 500MT has been split equally over the 4 fields licenced to Enquest for CO2 storage.,,2023,Cycle 4,KE,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,125000000.0,0.0,No,Clastic,NO,,1.0
860,860,860,10861,Europe,GBR,North Sea,61.36027777777778,1.1566666666666665,Eider,Northern North Sea,Brent Group,Gasfield closed by 2030,Petroleum,Structural/Stratigraphic Trap,Discovered,Middle Jurassic,"EnQuest, EnQuest Annual Report 2023, https://www.enquest.com/fileadmin/content/Annual_Reports/Annual_Reports_2023/41076_EnQuest_AR22_SR_spreads.pdf (accessed 18/01/23)","There is no project announced yet, however this site is in the licence block CS016 awarded to EnQuest on 1/08/23", EnQuest plans to have CO2 shipped to Sullom Voe Terminal in liquid form and then  transported via the existing East of Shetland pipeline for injection and permanent storage offshore.,,There is limited literature to define how much these fields can store. Enquest plan to inject 10Mpta and ultimately store more than 1 billion tonnes according to press released. The company state that studies have suggested storage in excess of 500 MT although these are not available. For this assessment 500MT has been split equally over the 4 fields licenced to Enquest for CO2 storage.,,2023,Cycle 4,KE,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,125000000.0,0.0,No,Clastic,NO,,1.0
861,861,861,10862,Europe,GBR,North Sea,53.49055555555556,1.388611111111111,Galleon,Southern North Sea - Anglo-Dutch,Unspecified,Gasfield closed by 2030,Petroleum,Unspecified,Discovered,Unknown,"UK Government, 2014, Carbon Capture Readiness – CO2 storage site: Galleon Gas Field, https://www.gov.uk/government/publications/carbon-capture-readiness-co2-storage-site-galleon-gas-field (accessed 18/01/23)",There is no project specified,None available but it was stated that a  potential user is North Killingholme CCGT/IGCC,None available,"This site was assessed by the UK government for Storage readiness in 2014. Galleon was provided with a total capacity of 137 Mt and a Potential capacity identified in CCR reports (tonnes): 78,400,000 and “Remaining” CO2 storage capacity (tonnes): 58,600,000. Very limited literature is available on this field",,2014,Cycle 4,KE,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,78000000.0,0.0,No,Clastic,NO,,1.0
862,862,862,10863,Europe,GBR,North Sea,61.27611111111111,0.9269444444444443,Tern,Northern North Sea,Brent Group,Gasfield closed by 2030,Petroleum,Structural/Stratigraphic Trap,Discovered,Middle Jurassic,"EnQuest, EnQuest Annual Report 2023, https://www.enquest.com/fileadmin/content/Annual_Reports/Annual_Reports_2023/41076_EnQuest_AR22_SR_spreads.pdf (accessed 18/01/23)","There is no project announced yet, however this site is in the licence block CS015 awarded to EnQuest on 1/08/23", EnQuest plans to have CO2 shipped to Sullom Voe Terminal in liquid form and then  transported via the existing East of Shetland pipeline for injection and permanent storage offshore.,None specified.,There is limited literature to define how much these fields can store. Enquest plan to inject 10Mpta and ultimately store more than 1 billion tonnes according to press released. The company state that studies have suggested storage in excess of 500 MT although these are not available. For this assessment 500MT has been split equally over the 4 fields licenced to Enquest for CO2 storage.,,2023,Cycle 4,KE,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,125000000.0,0.0,No,Clastic,NO,,1.0
863,863,863,10864,Europe,GBR,North Sea,61.37027777777778,1.3069444444444445,Thistle,Northern North Sea,Brent Group,Oilfield closed by 2030,Petroleum,Structural/Stratigraphic Trap,Discovered,Middle Jurassic,"EnQuest, EnQuest Annual Report 2023, https://www.enquest.com/fileadmin/content/Annual_Reports/Annual_Reports_2023/41076_EnQuest_AR22_SR_spreads.pdf (accessed 18/01/23)","There is no project announced yet, however this site is in the licence block CS013 awarded to EnQuest on 1/08/23", EnQuest plans to have CO2 shipped to Sullom Voe Terminal in liquid form and then  transported via the existing East of Shetland pipeline for injection and permanent storage offshore.,None Specified,There is limited literature to define how much these fields can store. Enquest plan to inject 10Mpta and ultimately store more than 1 billion tonnes according to press released. The company state that studies have suggested storage in excess of 500 MT although these are not available. For this assessment 500MT has been split equally over the 4 fields licenced to Enquest for CO2 storage.,,2023,Cycle 4,KE,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,125000000.0,0.0,No,Clastic,NO,,1.0
864,864,864,10865,Europe,GBR,North Sea,58.07472222222223,0.9936111111111112,Britannia,Northern North Sea,Britannia Sandstone,Gasfield closed by 2050,Petroleum,Structural/Stratigraphic Trap,Discovered,Early Cretaceous,"Energy Technologies Institute (ETI). 2016. “D04: Initial Screening & Down-Select, 10113ETIS-Rep-03-2.0",None available,None Available,Non Available. However source document stated and Engineering containment risk of 1.4 and geological risk of 10 based on their ranking criteria. The origin of data to define this is from CO2Stored database.,"Source document assess this field on an Initial screening and down select process. The Field exhibited potential development cost factor risk and moderate containment risk. Proximal upside storage was 10016Mt, P50 Theoretical Capacity is 130Mt",,2016,Cycle 4,KE,0.0,480,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,130000000.0,0.0,No,Clastic,NO,,1.0
865,865,865,10866,Europe,GBR,North Sea,57.41555555555556,1.2308333333333334,Malory,Southern North Sea - Anglo-Dutch,Leman Sandstone,Gasfield closed by 2050,Petroleum,Structural/Stratigraphic Trap,Discovered,Permian - Lopingian,"de Jonge-Anderson, I., Underhill, JR., 2022, Use of Subsurface Geology in Assessing the Optimal Co-Location of CO2 Storage and Wind Energy Sites, Earth Science, Systems and Society, 2:10055",No project to date. Authors do site potential of Malory as a satellite field along with Mordred and Galahad to main site Pickerill,None Available,None available,"Very limited data on these sites exist and they have been assessed as part of a CO2 storge and wind farm cluster project in the source document. The source used capacity assessment based on  Bachu, S., and Shaw, J. (2003). (Evaluation of the CO2 Sequestration Capacity in Alberta’s Oil and Gas Reservoirs at Depletion and the Effect of Underlying Aquifers. J. Can. Pet. Technol. 42. doi:10.2118/ 03-09-02). All are hydrocarbon field so assumed discovered.",,2022,Cycle 4,KE,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14000000.0,0.0,No,Clastic,NO,,1.0
866,866,866,10867,Europe,GBR,North Sea,53.53861111111111,1.388611111111111,Galahad,Southern North Sea - Anglo-Dutch,Unspecified,Gasfield closed by 2030,Petroleum,Structural/Stratigraphic Trap,Discovered,Unknown,"de Jonge-Anderson, I., Underhill, JR., 2022, Use of Subsurface Geology in Assessing the Optimal Co-Location of CO2 Storage and Wind Energy Sites, Earth Science, Systems and Society, 2:10057",No project to date. Authors do site potential of Malory as a satellite field along with Mordred and Malory to main site Pickerill,None Available,None available,"Very limited data on these sites exist and they have been assessed as part of a CO2 storge and wind farm cluster project in the source document. The source used capacity assessment based on  Bachu, S., and Shaw, J. (2003). (Evaluation of the CO2 Sequestration Capacity in Alberta’s Oil and Gas Reservoirs at Depletion and the Effect of Underlying Aquifers. J. Can. Pet. Technol. 42. doi:10.2118/ 03-09-02). All are hydrocarbon field so assumed discovered.",,2022,Cycle 4,KE,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,,,,,,,,,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,0.0,12.4,0.0,0.0,12400000.0,0.0,No,Clastic,NO,,1.0
867,867,867,10868,Europe,GBR,North Sea,53.72138888888889,1.1133333333333335,West Sole,Southern North Sea - Anglo-Dutch,Unspecified,Gasfield closed by 2031,Petroleum,Structural/Stratigraphic Trap,Discovered,Unknown,"UK Government, 2014, Carbon Capture Readiness – CO2 storage site: West Sole Gas Field, https://www.gov.uk/government/publications/carbon-capture-readiness-co2-storage-site-west-sole (accessed 18/01/23)",West Sole is situated in license block CS017 which was awarded to Perenco on 01/8/23. The project planned is names Orion which aims to help decarbonise the Humber area> existing pipelines are planned to be reused. https://perenco-ccs.com/the-orion-project/,"The project encompasses both the decommissioned Amethyst field and currently producing West Sole field, utilising depleted gas reservoirs, in which to permanently store captured CO2 within geological formations. Initial injection capacity of 1 Mpta rising to 6 Mtpa with injection commencing 2031 of 30 years. ",None available,"Storage is volumetric and taken from the source document which is likely to have significant revision now the site is licenced. However no literature reports on this site yet in terms of resource updates. The source document reports estimated total CO2 storage resource (tonnes): 143,000,000 Potential capacity identified in CCR reports (tonnes): 78,000,000 “Remaining” CO2 storage capacity (tonnes): 65,000,000. Potential value of 78,000 tonnes is used as it is undetermined how remaining resource was calculated.This is placed in the development unclarified  classification due to the fact that the site is now licensed as part of the Orion project but developement plans for thids have not yet been published. The only development plan is 1 Mtpa over 30 years and this is included in the Amethyst entry.",,2010,Cycle 4,KE,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Assumed to be based on remaining volume post depletion. Not stated in source,Assessed,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,0.0,78.0,0.0,0.0,78000000.0,0.0,No,Clastic,YES,,1.0
868,868,868,10869,Europe,SWE,South East Baltic,56.3825,12.47861111111111,Viklau Member,Baltic,File Haidar,Saline Aquifer,Saline,"Open, no identified structural/ stratigraphic confinement",Discovered awaiting detailed evaluation,Lower Cambrian,"NORDICCS, 2015, The Nordic CO2 Storage Atlas ",None Available,None Available,The Viklau Fm sits on crystalline basement and is overlain by the Nar shale Mbr. It is  a mix of quartz sandstone and bioturbated sand and shale and was deposited in a near shore environment. It is an open aquifer that gently dips to the south-east. The sandstone may occur as lenses. Limited data exits to  characterise this site.,The assessment is based on using the U.S.DOE storage efficiency factor 2% for formations. Effective capacity is stated as per source. Wells are not evenly distributed neither is it possible to define how many wells reach storage site depth. Source indicates only a few drill cores. Site is therefore classified as undiscovered.,,2015,Cycle 4,KE,15157.0,865,57,0.65,8,30,0,0.0,5.0,0.0003298805832288,200.0,0.0,Theoretical Volumetric,2,0,0,0,Theoretical volumes based on DOE for formations. 2% efficiency applied,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,0.0,0.0,553000000.0,0.0,Yes,Clastic,NO,,0.0659761166457742
869,869,869,10870,Europe,SWE,South East Baltic,56.3825,12.47861111111111,Nar Member,Baltic,File Haidar,Saline Aquifer,Saline,"Open, no identified structural/ stratigraphic confinement",Undiscovered,Lower Cambrian,"NORDICCS, 2015, The Nordic CO2 Storage Atlas ",None Available,None Available,The När Sandstone was  deposited in a  lowstand period in a near shore environment. It is predominantly fine- and medium-grained quartz sandstone with  interbeds of clay- and siltstone. It is a regionally distributed open saline aquifer gently dipping < 1° towards the east-south-east. It is overlain by the Alum shale. ,The assessment is based on using the U.S.DOE storage efficiency factor 2% for formations. Effective capacity is stated as per source. Wells are not evenly distributed neither is it possible to define how many wells reach storage site depth. Source indicates only a few drill cores. Site is therefore classified as undiscovered.,,2015,Cycle 4,KE,15157.0,817,36,0.65,0.1,50,0,0.0,5.0,0.0003298805832288,20.0,0.0,Theoretical Volumetric,2,0,0,0,Theoretical volumes based on DOE for formations. 2% efficiency applied,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,426000000.0,0.0,No,Carbonate,NO,,0.0065976116645774
870,870,870,10871,Europe,SWE,South East Baltic,56.3825,12.47861111111111,Faludden Member,Baltic,Borgholm Formation,Saline Aquifer,Saline,Structural/Stratigraphic Trap,Partly Discovered,Middle Cambrian,"Mortensen, G.M., P.E.S. Bergmo and B.U. Emmel, 2016, Characterization and Estimation of CO2 Storage Capacity for the Most Prospective Aquifers in Sweden, 86, 352, 360",None Available,No formal plan exists. However the dynamic simulations modelled injection based on six wells placed in the deepest part of the aquifer injecting 0.5Mt/yr in two wells and 1Mt/yr in 4 wells. Included in this were five water producer wells. ,A clean carbonate quartz arenite with thin scattered layers of shale and siltone that is in an open/semi closed aquifer. Trapping is mainly stratigraphic and the entire formation has a wedge shaped depositions that gently dips towards the south east and pinches out in the north west. This formation continues towards Lithuania and Poland. The Aquifer is capped by a multi seal of a thick sequence of Ordovician carbonates and a thin layer of Alum Shale with variable continuity. The Ordovian sequences are capped further by a thick layer of Silurian Marlstone.,The dynamic simulations of both 500Mt over 100 years and 250Mt over 50 years showed containment within the aquifer however the area of this study did not include the eastern and south-easternmost parts and the Dalders Structure so this study may result in less than the Volumetric method  based on the DOE storage efficiency factor for formations of 745 Mt cited in the NORDICCS CO2 Atlas . Limitations in the dynamic study are from data sparsity which may increase the uncertainties in capacity. Only two wells exist in this formation. An area of approx. 300Km2 is therefore classified as partly discovered. The remaining area is covered by the dynamic simulation and hence this site is partially discovered.  Note: The area of this dynamic simulation does not cover the full Faludden Formation aquifer and neither does the source state the areal extent of the simulation therefore it is not possible to subtract this from the full aquifer site. Hence the full aquifer will continue to have some capacity although it is  not possible to calculate  from the data available. A ball park figure would estimate that around 245Mt may remain outside of  the dynamic simulation area based on the volumetric calculation of 745Mt for the full Faludden aquifer from the NORDICCS Storage Atlas assessment. Due to the simulations and injection strategy  an SRMS of Prospect has been assigned. ,,2016,Cycle 4,KE,11000.0,830,45,0.9,14,147,0,0.0,2.0,0.0001818181818181,200.0,0.0,Dynamic simulation,Not specified ,0,0,0,Dynamic Simulation that includes residual and dissolution trapping,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,500000000.0,0.0,Yes,Clastic,NO,,0.0363636363636363
871,871,871,10872,Europe,SWE,South East Baltic,56.07111111111112,17.714444444444442,S34 Faludden,Baltic,Faludden Member,Saline Aquifer,Saline,Fully Confined (closed box),Undiscovered,Middle Cambrian,"Sopher, D., Juhlin, C., & Erlström, M. , 2014, A probabilistic assessment of the effective CO2 storage capacity within the Swedish sector of the Baltic Basin, International Journal of Greenhouse Gas Control, 30, 148, 170",None Available,None Available,The structure  is capped by a multi seal of a thick sequence of Ordovician carbonates and a thin layer of Alum Shale with variable continuity. The Ordovian sequences are capped further by a thick layer of Silurian Marlstone.,This site a defined closed trap identified by the source document. Probabilistic effective storage capacities were calculated using the DOE methodology. The site is classified at a lead based on clearly identified target.,,2015,Cycle 4,KE,,,,0.9,14,147,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Theoretical volumes based on DOE for formations. 2% efficiency applied,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,0.0,16.0,0.0,0.0,16000000.0,0.0,No,Clastic,NO,,
872,872,872,10873,Europe,SWE,South East Baltic,56.07111111111112,17.714444444444442,S34 Nar,Baltic,File Haidar,Saline Aquifer,Saline,Fully Confined (closed box),Undiscovered,Lower Cambrian,"Sopher, D., Juhlin, C., & Erlström, M. , 2014, A probabilistic assessment of the effective CO2 storage capacity within the Swedish sector of the Baltic Basin, International Journal of Greenhouse Gas Control, 30, 148, 170",None Available,None Available,The När Sandstone was  deposited in a  lowstand period in a near shore environment. It is predominantly fine- and medium-grained quartz sandstone with  interbeds of clay- and siltstone. It is overlain by the Alum shale. ,This site a defined closed trap identified by the source document. Probabilistic effective storage capacities were calculated using the DOE methodology. The site is classified at a lead based on clearly identified target.,,2015,Cycle 4,KE,,,,0.1,50,50,0,0.0,0.0,,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Theoretical volumes based on DOE for formations. 2% efficiency applied,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,0.0,15.0,0.0,0.0,15000000.0,0.0,No,Clastic,NO,,
873,873,873,10874,Europe,SWE,South West Scania,55.45861111111111,12.928333333333333,Ljunghusen and Hammer ,Skagerrak - Kattegat,Ljunghusen and Hammer ,Saline Aquifer,Saline,Structural/Stratigraphic Trap,Discovered,Early Triassic,"NORDICCS, 2015, The Nordic CO2 Storage Atlas ",None Available,None Available,"The Ljunghusen Sandstone and Hammer Fm are the equivalent of the Bunter sandstone. The Ljunghusen sediment is well sorted, medium -coarse grained and interbedded with siltstone. The Hammar Formation has a more clayey matrix and overlain by the Flommen Formation. The formations are within a semi-closed saline aquifer.",The assessment is based on using the U.S.DOE storage efficiency factor 2% for formations. Effective capacity is stated as per source. Wells are not evenly distributed nor is it possible to define how many wells reach storage site depth. Source indicates only a few drill cores. Site is therefore classified as undiscovered.,,2015,Cycle 4,KE,1144.0,1509,137,0.67,0.12,300,0.13,0.0,12.0,0.0104895104895104,200.0,0.0,Theoretical Volumetric,2,0,0,0,Theoretical volumes based on DOE for formations. 2% efficiency applied,Assessed,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,0.0,165.0,0.0,0.0,165000000.0,0.0,No,Clastic,NO,,1.0
